"samplesize","efficiency","simulation","traindat.seed1","traindat.seed2","traindat.seed3","traindat.seed4","traindat.seed5","traindat.seed6","traindat.seed7","testdat.seed1","testdat.seed2","testdat.seed3","testdat.seed4","testdat.seed5","testdat.seed6","testdat.seed7"
150,"Max efficiency 0.25",967,390956961,952239495,777356763,230828430,847614629,196834203,38980349,552777595,547756722,761856734,192254245,55159318,586312281,977366214
150,"Max efficiency 0.25",968,147425764,249177852,920151845,64208375,523825195,356528204,495854199,942348751,154164106,712737801,197891862,577169724,133522669,105197848
150,"Max efficiency 0.25",969,70676803,140778724,189222871,822825011,272789865,876627136,322726911,949427972,368749840,272048294,859232066,270107331,998280158,104403936
150,"Max efficiency 0.25",970,524471035,854700517,698049872,678418607,486037577,160526473,523665016,6365860,118965058,844561743,930189994,334245374,402781615,369544312
150,"Max efficiency 0.25",971,288354173,198012524,341883633,818126001,97397370,350771567,141689132,603679256,73467621,26743565,950758589,218668399,366270178,625176131
150,"Max efficiency 0.25",972,283698534,603961502,123143828,129049849,102303307,131885579,443381891,400328932,485232700,177502106,342715078,261279399,577803401,958476233
150,"Max efficiency 0.25",973,223047888,547942351,237795947,780366425,97761361,245746830,442723376,661175539,451626738,491138912,785148795,930330923,474826563,843957514
150,"Max efficiency 0.25",974,919475852,243190842,607396530,321544620,94871131,709155952,898197721,521731130,561392052,305433899,830336318,515444982,898565024,50491292
150,"Max efficiency 0.25",975,569040715,752001052,186907551,91424709,878413114,363354189,116730653,462777851,644115451,706026266,702950776,536396769,967427332,400353015
150,"Max efficiency 0.25",976,783164340,526336162,873452205,798407976,490819075,112183731,544651761,81323377,261580325,57633826,456785543,537883158,505741570,679257712
150,"Max efficiency 0.25",977,742928444,88390115,51548667,742938214,503296938,693611118,798882910,126695288,808662010,40342664,747010600,329517743,575115904,48550170
150,"Max efficiency 0.25",978,215010972,976602657,820961030,527772832,149157545,426836244,183861263,98896030,702624979,526552447,756149974,226438784,131188642,407423695
150,"Max efficiency 0.25",979,416864027,933234536,637242822,353534337,804647968,986527341,336357809,704332806,140716309,868197336,352301940,76248038,891725798,492925489
150,"Max efficiency 0.25",980,722922555,269327267,908072040,422090715,301038839,664383591,527015545,335795548,703580039,75139590,9353665,144832967,918713065,541769310
150,"Max efficiency 0.25",981,662035527,526094689,595739605,660070121,218310395,281075195,680160102,976200037,374292237,158886079,984152389,258517650,653919293,41431729
150,"Max efficiency 0.25",982,713431825,305361850,706964751,399562069,535831840,315902058,21396500,548709592,880972462,2375172,826821891,679806008,314488408,426226813
150,"Max efficiency 0.25",983,818242650,338257190,775401520,619202805,506327215,828869523,750082221,955944169,447791171,680580371,36302473,15445976,375170399,432095709
150,"Max efficiency 0.25",984,522737053,531825302,809447733,476748665,994327600,224220475,398834365,976300154,593281268,611506757,439336152,543520183,722029224,166688887
150,"Max efficiency 0.25",985,254736086,816655970,869630746,294762545,80471119,312391679,921434328,586666978,751695857,44556879,929192377,239489037,262490642,144556861
150,"Max efficiency 0.25",986,799182201,759305599,894959175,537915157,129716813,109109872,921921333,475268501,944914071,480229105,265169390,896442432,899295389,691450089
150,"Max efficiency 0.25",987,650552119,378844510,182819322,815339372,248838434,903339435,86209437,188200673,593728839,752061625,504028625,943903652,816894641,836339316
150,"Max efficiency 0.25",988,490672265,379575597,145297874,528367383,612916579,904239587,660978517,573435150,355099510,112901259,967927748,867897556,775059658,158361987
150,"Max efficiency 0.25",989,957854552,998519163,843776130,3824698,153207046,17291676,965250786,281125482,362333806,859512074,571930583,687763859,372298044,926080088
150,"Max efficiency 0.25",990,236037353,934200031,984797471,127187749,504589433,785382241,894713382,305358761,549940813,692234488,116582709,217657932,371237368,402669515
150,"Max efficiency 0.25",991,329433167,641348596,958915504,42011016,965843906,197997445,105509637,647743267,288135729,881482143,842305736,536354664,238337915,406996986
150,"Max efficiency 0.25",992,429433531,49706675,32413557,928423897,818157638,408152150,188415464,983199730,691187009,577989233,411485249,263802125,279161289,850831926
150,"Max efficiency 0.25",993,432635653,77594703,188615723,870773535,285925874,193034511,228883785,916885805,960932821,363612853,915507907,576212859,700013107,496510670
150,"Max efficiency 0.25",994,157494979,564413444,117413218,315752179,543783776,100188348,470250658,681371983,64446874,821571235,175879452,207215151,345350217,845504635
150,"Max efficiency 0.25",995,48815742,351223644,737471593,865642825,770968638,710620734,877219500,668236878,107179280,666951511,745910357,179131895,836136979,878847799
150,"Max efficiency 0.25",996,668065648,243228329,202926997,419882758,225397640,688376894,870820174,128015691,184692842,188446428,625849860,897787567,445193465,497587116
150,"Max efficiency 0.25",997,528000374,190669672,925218381,651623145,733150447,217881776,439068660,716306509,840262587,132827041,716701052,73265270,747695913,668386678
150,"Max efficiency 0.25",998,660009656,813699709,24986084,666311333,464941878,318466865,558194716,506196948,668444108,601830956,146118175,66668305,121873792,822303111
150,"Max efficiency 0.25",999,487809540,663487476,99452200,248935127,55986573,788950494,844600454,993335417,482464475,33318609,509837726,596723973,805977054,316280830
150,"Max efficiency 0.25",1000,811916513,150096826,54189251,428369001,795117348,723430039,651142365,754352183,112466387,701565990,280448597,175756989,60615747,789915420
200,"Max efficiency 0.1",1,25223388,496903097,957307864,885738049,532353801,195680177,581730354,462218588,836870435,59177107,879033826,747086985,972982463,819271443
200,"Max efficiency 0.1",2,594433516,638927942,149956653,555483560,587637363,269168772,647783300,131182698,488423183,460784972,689199021,982981563,145256791,758374188
200,"Max efficiency 0.1",3,661422469,94418383,869756971,714504620,491485267,438422867,504776645,66940359,149243355,606334842,330548766,45079081,819402420,665484910
200,"Max efficiency 0.1",4,605598766,326373542,851792126,712774096,242264740,324783241,305637140,881223852,844999134,468019479,44625296,946466426,289742331,574435788
200,"Max efficiency 0.1",5,755480962,832526202,364930372,196460560,641773228,747457205,123950073,907956983,114628504,370335276,222870260,614664449,166676498,306974705
200,"Max efficiency 0.1",6,129483958,181789520,438243120,951119513,419185507,842773384,607182259,50513014,737652226,563956815,144235647,350982894,756588643,13762212
200,"Max efficiency 0.1",7,320611478,223060713,96551586,804189322,255582888,47940011,869090020,253620663,380488711,797917658,816038311,764438849,322094874,19214950
200,"Max efficiency 0.1",8,793274922,959266888,571544777,566398971,296366848,787153758,271270786,301488934,169054893,603178775,385022216,308179935,777811896,211524349
200,"Max efficiency 0.1",9,832867101,817082025,808058738,663030643,224582388,125832237,707680972,14903804,523213743,5361483,708846980,817489233,804814650,777823130
200,"Max efficiency 0.1",10,155363480,912943955,2095595,968363808,154275765,750736423,712612388,657265044,207509610,917196079,627669319,909738826,585340592,985138637
200,"Max efficiency 0.1",11,375979628,207142877,148739171,670523703,709098650,195435130,132407747,738422220,422115939,333178326,387886978,338697843,999823087,394538874
200,"Max efficiency 0.1",12,646466522,178979242,594454551,24795836,733725407,977703111,745960000,543445826,862582566,638054162,45066186,156920916,930096081,4120237
200,"Max efficiency 0.1",13,970466039,4932080,976627366,46743355,606036085,921190663,824178329,258342466,663759150,408907063,862457252,802327493,712689351,891414112
200,"Max efficiency 0.1",14,416123468,893251144,680110508,751332174,939468166,734906422,983368322,999387809,629273100,90200977,781415078,745845617,860059271,422769163
200,"Max efficiency 0.1",15,554039920,340974842,530991233,596158203,980505501,85161369,17419709,998457430,812885444,876902639,146975506,891500596,623331474,600297846
200,"Max efficiency 0.1",16,432679803,733401041,882134961,611708159,716269649,187858532,276966470,356643645,846835194,839204867,10165200,829363802,445193949,851302561
200,"Max efficiency 0.1",17,562600405,426423066,579065900,143273502,558001383,779323583,793707014,337195306,711136438,732481723,493647091,375005260,169051231,649845307
200,"Max efficiency 0.1",18,109463180,56275305,168978636,856811389,584776205,182154681,877263397,607727868,895179283,42304899,367646856,6102901,983615846,224962785
200,"Max efficiency 0.1",19,725983528,334764841,656295343,451877143,443014871,679766062,774728747,981546005,55270408,902479220,378332575,387402871,340801636,394337537
200,"Max efficiency 0.1",20,558150142,729584312,193733057,3778230,312298420,358915473,806077920,451011059,884007225,647391097,905955668,4043393,159513367,938722822
200,"Max efficiency 0.1",21,786489054,626742177,145749807,218653058,818981278,237491252,242526482,654105365,643718918,366779056,974344236,393558602,530000855,310356976
200,"Max efficiency 0.1",22,595888286,464865593,735512016,746094670,732181336,273990951,805149120,594491955,940497711,58933320,761492744,759993100,825261405,894950740
200,"Max efficiency 0.1",23,417338838,517072835,767583103,755837971,529083146,500738733,168240173,673598971,994084342,22841146,803565916,89196729,775405550,60866505
200,"Max efficiency 0.1",24,205237924,25382001,867189432,786232583,535624699,26436696,962436157,178920560,955226978,681445158,468447171,38996254,106799561,356613551
200,"Max efficiency 0.1",25,95143051,197902879,69582209,811062790,101038376,60262036,120462420,742506545,291364578,266629751,955312530,881691493,893044570,279633148
200,"Max efficiency 0.1",26,316304290,101438004,552837225,807962718,592381407,748875630,816005147,716170366,610368269,239330605,425096833,342094604,462762839,817852328
200,"Max efficiency 0.1",27,174208206,816864060,995116448,717992424,449046913,694132839,103153159,667997185,751358846,26489770,716126747,198718569,907382653,666038948
200,"Max efficiency 0.1",28,595484951,305452253,707074557,150853156,498457115,575730750,244083812,799895113,497311988,172622260,848987062,742378032,439899041,695037670
200,"Max efficiency 0.1",29,689809116,443433274,325138287,670867489,781590076,174479595,614459547,819526452,193019936,231328911,532045562,997435811,970312672,620526568
200,"Max efficiency 0.1",30,892376292,618978323,185235414,577693148,964954188,5463423,272711794,178337435,837611419,196441961,367947814,248141462,620072891,894776974
200,"Max efficiency 0.1",31,653244935,895062787,252689515,346454552,979758132,821876563,388066364,328951162,972474452,906545065,727086351,705049953,453050677,259376295
200,"Max efficiency 0.1",32,968922479,638577735,739627550,440119432,540903817,544962661,637861174,812543461,681416107,246477396,976080026,761965273,441295975,38894188
200,"Max efficiency 0.1",33,829987559,685286088,37117783,825803302,388941351,835596657,666377047,623733505,133032142,748348127,796252920,205343949,203765697,709372673
200,"Max efficiency 0.1",34,412342774,618486589,652501802,480710217,910697438,943741094,649165173,166223467,134949866,677732136,293674074,104566457,958599382,900436323
200,"Max efficiency 0.1",35,571039235,779431272,225125418,518534638,798328329,553424997,838181344,862201904,398902535,155534412,482746481,672670022,706301348,548350487
200,"Max efficiency 0.1",36,669829155,318933409,801727659,136967470,624635719,466674490,504050079,827287838,816799876,690090773,230046502,253948463,914317857,347468815
200,"Max efficiency 0.1",37,167941595,330385445,861982280,269701426,900295269,407452231,213840907,938246142,313909743,756073125,754626088,380045515,571384015,335806502
200,"Max efficiency 0.1",38,715176619,381043111,919990577,81598595,273920078,389599234,96861637,932908966,57218331,335140157,761630934,343159397,725305853,24572250
200,"Max efficiency 0.1",39,74748745,934992790,15387635,552203404,174385866,747677696,400080667,97518169,512738868,979757068,402451513,285782759,213209052,656824264
200,"Max efficiency 0.1",40,823278977,857055147,108717016,264282420,985379133,985530574,123365114,66475105,64224251,917313179,868097511,552670871,634747114,991953515
200,"Max efficiency 0.1",41,226821502,933887735,732797218,619086994,942562809,605557609,839469275,163198723,263978139,814358839,767615913,277870743,577763203,472946829
200,"Max efficiency 0.1",42,893289638,58342465,468351769,340490507,770827827,527156596,375167032,497696467,734070502,169656651,104290014,773240832,370904537,18361396
200,"Max efficiency 0.1",43,342250040,384107023,366128173,485274509,59838228,263400529,368671276,44052662,698513143,494121046,974950191,381724292,955619299,485528319
200,"Max efficiency 0.1",44,181297040,76083135,402194782,509715338,278793531,883082086,397225993,731678264,661517248,274811849,163402303,262386586,330789442,532573977
200,"Max efficiency 0.1",45,111705549,584165943,244291708,393222163,982090750,559132473,445856926,71301081,387149381,849816794,295833844,653463271,8331947,867545265
200,"Max efficiency 0.1",46,315515024,727105542,768383416,885308528,897287689,964673351,867654248,357210877,122183274,763860388,925931315,977065178,614269381,754100433
200,"Max efficiency 0.1",47,287793653,669029829,881549481,812926346,665095665,106012909,190591822,550666630,591387950,363650306,443436355,319602675,295098546,286592424
200,"Max efficiency 0.1",48,434259904,463937770,986512188,794896716,748292329,679619195,353773957,950432646,528566883,383923883,947897487,354219918,172074779,336694882
200,"Max efficiency 0.1",49,681498570,221335445,966181189,298977242,345283724,339195729,36758834,421846246,513123848,893393433,536475163,874177813,681516537,412103703
200,"Max efficiency 0.1",50,579301304,53666955,277034888,661555573,795858892,420940196,13700419,118892774,684453290,853697812,632266996,844243798,982455016,605386075
200,"Max efficiency 0.1",51,976318839,222960210,561150937,125787794,554802512,597150911,751541870,297993131,527844420,713414482,285685151,27996137,445552504,408711519
200,"Max efficiency 0.1",52,155617696,955214620,867222020,724152151,632911888,132391984,608290856,198469752,8621970,333318323,462837297,3968965,559434708,859316108
200,"Max efficiency 0.1",53,527618224,594822371,399255608,827537881,415397901,155035330,639420464,120914704,696220124,717734857,468543257,917620663,36451835,236135372
200,"Max efficiency 0.1",54,407053057,415727612,658248885,543844561,141685865,262941391,865912886,379535421,24355810,935374112,172753545,496506590,647009055,52222498
200,"Max efficiency 0.1",55,122932213,783990978,938953238,987793470,165455095,619873760,171466088,76626762,872490213,677212123,695768062,503134137,613149436,314454156
200,"Max efficiency 0.1",56,407465578,640405353,788004199,400405542,581005329,359229461,865433106,1748154,142891719,23931954,490627404,912065917,588010741,16206838
200,"Max efficiency 0.1",57,225752686,8254977,159627535,86472438,864785707,243547749,243299848,195732337,313149105,691070008,724509866,483449971,955189292,802857840
200,"Max efficiency 0.1",58,589371197,69827795,688914446,597098137,786411379,464995774,755136281,201546851,533799620,749676737,185295164,158534678,581512592,807290832
200,"Max efficiency 0.1",59,310902478,309862143,790666273,216226295,408473359,162146847,504518477,51223187,961715666,208624300,568579492,724086986,885285434,89874019
200,"Max efficiency 0.1",60,754461092,976518518,334844166,631378100,706578080,15487990,17351211,681847622,459296609,697536620,796302991,12131714,275836870,665440002
200,"Max efficiency 0.1",61,202256380,677572823,868251136,780251393,604569360,1147656,967436117,870803538,705711584,685356198,170682087,202744943,52050366,878361700
200,"Max efficiency 0.1",62,720357073,311224681,113116158,225630986,574454040,87115323,112641362,624981764,354109413,633827489,667986629,722040771,707640949,108378433
200,"Max efficiency 0.1",63,233678026,136969298,519310033,560517834,663968540,322360167,272072833,81781339,82170192,432507241,276695972,559994450,452824975,756919794
200,"Max efficiency 0.1",64,516639922,831581663,53543114,926613202,102798900,373162844,228905654,251628167,534393781,993313047,973663825,873461159,267041026,607161626
200,"Max efficiency 0.1",65,529126320,480151342,783373664,885715387,606237986,502249500,489923393,384352064,715620037,93867256,257866672,792946363,152489633,173965085
200,"Max efficiency 0.1",66,875868043,917561624,199877342,187877948,861536203,60976708,540267502,288505125,670787347,665235514,937480834,775950765,433425503,599970209
200,"Max efficiency 0.1",67,700793830,532628594,344861394,922762418,864516505,624098208,331251497,646837141,177334334,475756864,154351194,89488839,700204887,520449851
200,"Max efficiency 0.1",68,314989086,795133052,615766578,629865226,69154213,469295762,414059515,315420979,410957266,742921143,578404329,997029862,899872632,513052097
200,"Max efficiency 0.1",69,245693180,644510174,920690840,391114666,559786956,449606517,254761119,306793672,852037380,692373794,315900561,559785860,29835140,94369163
200,"Max efficiency 0.1",70,659151236,577035062,132784175,321646288,457359278,790218107,482016590,507558178,1593953,212965300,685296160,579650468,69481609,69527109
200,"Max efficiency 0.1",71,434950942,188802650,510701612,18781937,206392078,671093938,575944263,555471416,261422924,247756985,197906831,523090789,868992737,379458439
200,"Max efficiency 0.1",72,637817030,28421239,189961084,99629942,331463192,796043925,514795290,206672771,670195189,225810505,494688498,398244009,649267061,799551610
200,"Max efficiency 0.1",73,475940554,210044725,479394659,599889207,134281958,600393741,466158770,793037329,477961016,123257923,319914399,511438573,141259827,165780985
200,"Max efficiency 0.1",74,452547800,567914658,541636448,289450183,36199884,113334945,711465650,920038794,761374343,17251470,627136918,168206111,116248276,974158015
200,"Max efficiency 0.1",75,868171805,87497583,635485034,596778274,670009093,800569782,103704066,591456682,749833174,549409398,324652901,815970785,528520886,999830534
200,"Max efficiency 0.1",76,996508518,632188963,935832954,409722506,410014797,32640259,272925510,452913209,243134334,93428493,542297156,895619658,822013587,897113760
200,"Max efficiency 0.1",77,399268001,236660834,959526208,447045498,831325992,388600794,34524818,620497545,844505264,642409602,675097456,217559590,272388770,151793831
200,"Max efficiency 0.1",78,758372496,128848985,159995084,594974204,719805635,95060993,677284146,714110384,619739317,909515288,422384356,574905316,385189144,708140360
200,"Max efficiency 0.1",79,45202856,446349623,986769229,510009711,343296957,140565698,500128,188647727,234970061,861511955,235398418,476467016,239623174,18915468
200,"Max efficiency 0.1",80,884045747,964828678,224984605,792429094,959130781,685797443,41920261,168088891,295484372,28762543,66501858,983036855,383540251,442375013
200,"Max efficiency 0.1",81,558543031,469629039,516303371,526730982,808391695,598519039,662095789,973334738,933526072,73252762,359561603,833689128,775297856,641699163
200,"Max efficiency 0.1",82,782197082,579936111,437255439,371002311,653320452,144073211,992659359,312809189,779217135,797638122,280223423,811570652,543216111,114072458
200,"Max efficiency 0.1",83,684217765,793560780,14003734,955152406,905314757,269312894,284613858,159561274,194673065,699576625,389699762,154022200,190181178,175977104
200,"Max efficiency 0.1",84,995008092,114836663,942993089,626885848,901232703,340532892,368273755,138301947,439117289,133165377,102851055,264855365,31946983,581014369
200,"Max efficiency 0.1",85,780777336,838050490,408167893,479746364,508603976,325512007,550783436,798193616,546054723,323449808,49285461,596618229,276350133,951233947
200,"Max efficiency 0.1",86,768875687,294256540,451983912,683177457,318530829,758663778,463614889,58476674,684607976,672527785,36894524,700281157,957588098,196302010
200,"Max efficiency 0.1",87,173289645,838944620,493730528,791855625,391264538,502569277,828886587,935651083,683685408,530202183,711174249,7032378,766325512,565580787
200,"Max efficiency 0.1",88,288833953,732878278,75202051,515081074,694687418,969990263,736117651,793023966,98861737,644531419,490252708,915683211,147134608,591537190
200,"Max efficiency 0.1",89,609433878,358460218,926724639,295856011,84364979,127215363,970951129,481247291,49373476,508577500,643398759,544037000,304638886,978012352
200,"Max efficiency 0.1",90,457262386,354592936,444504460,362367071,509749493,91692250,463520977,689524272,33311039,683762513,811406032,389812143,942239059,983058247
200,"Max efficiency 0.1",91,301618504,660927357,249145952,665304477,769256835,518302585,951378499,761608568,376312569,6950857,610941644,745583900,928708938,934711376
200,"Max efficiency 0.1",92,403544825,758712390,386580501,897691507,399585781,502272808,817923763,648424941,11201444,50449939,333487248,841146329,709577174,947492332
200,"Max efficiency 0.1",93,789926339,608674888,418686367,964126539,508322437,713533994,831528156,149553772,72784566,248838724,303012194,546958271,144660639,52521901
200,"Max efficiency 0.1",94,381668247,727312612,301482559,470168076,723068817,993769514,598654300,488352466,532744717,413927970,319377981,467466577,128402123,668207152
200,"Max efficiency 0.1",95,438664441,998014105,178732413,604805259,233001855,936164712,103825644,677931290,210423017,374858170,920168529,367913978,760772312,496700431
200,"Max efficiency 0.1",96,92414951,82053434,547952628,783534313,798903944,833212892,669217966,205867296,934941511,638725059,219246885,82062139,691363911,111737193
200,"Max efficiency 0.1",97,719340253,778324267,973618566,493987544,38236850,429375897,855504352,612469078,42412619,183121257,19434665,969519188,307740376,238194660
200,"Max efficiency 0.1",98,59807292,459704558,591437780,270784190,279705419,20988374,698341107,90693030,248660294,741364493,922542614,935261386,725997834,728994429
200,"Max efficiency 0.1",99,576076879,1781710,777759349,409687818,56088289,909557650,680538593,982710820,45331194,658447481,937642733,738313166,236008441,871540023
200,"Max efficiency 0.1",100,288147498,897628746,459093131,213567506,252341656,61731838,627346172,47131022,249039784,321066184,60506618,285269121,657650503,776906344
200,"Max efficiency 0.1",101,738390523,530375350,60525197,298813015,21685579,738444393,426928799,862244749,591760670,77288793,910724843,528662883,763031694,524940362
200,"Max efficiency 0.1",102,703178708,477101275,438144113,231169456,123807494,466475271,824205200,439137466,360653322,918983442,95010206,285713651,582179597,971920806
200,"Max efficiency 0.1",103,390507415,313784761,346598341,396335658,376359419,359563007,796664288,816426363,961905395,830867508,487761956,229186709,303988673,184443302
200,"Max efficiency 0.1",104,880448237,551192382,960443420,161391719,380088750,859529855,165599087,561066948,769838617,211080412,475058292,902362544,907539971,778447817
200,"Max efficiency 0.1",105,855629308,43274841,174110128,502545142,186638807,475426645,833282286,274714416,726268646,753642892,189638270,267384645,513734190,47818830
200,"Max efficiency 0.1",106,830880285,350231007,671458176,874170764,860900198,108948297,309922594,299184629,87772812,364369632,12373405,833119487,650066470,20747558
200,"Max efficiency 0.1",107,891590789,891100334,47248675,999785451,499949378,486250661,857257406,551157876,519428249,145807878,690744455,835566252,625613964,982672952
200,"Max efficiency 0.1",108,975649019,298610906,447372032,760955282,335302725,495315962,950401001,736792584,147611608,329816463,149068294,761568809,899251363,263485246
200,"Max efficiency 0.1",109,133082519,30241535,108722163,772512777,777784279,524659824,170722582,820860806,828273323,699900931,99926652,432587578,69114772,272168623
200,"Max efficiency 0.1",110,939471622,487993160,921969248,52202504,751747963,941217191,140597085,599775874,422901284,246870609,739108240,483127244,977519577,141325135
200,"Max efficiency 0.1",111,260409232,554011926,936909671,960058244,928720444,482345606,69640272,842439163,145362440,289896372,227162705,336685422,706762908,295108332
200,"Max efficiency 0.1",112,465360058,296927193,790539494,873070440,495272936,768707120,501845100,746830122,691438979,517862393,706661271,75093494,894039943,468170535
200,"Max efficiency 0.1",113,630202457,366178341,210743558,491520165,890467812,218341700,439295536,689580905,959185555,973968721,71364130,875216442,430929714,385892306
200,"Max efficiency 0.1",114,511582256,73907959,109997390,193788743,913063462,870062163,28807402,810340408,887161003,743229705,370247566,346431193,109488560,895742330
200,"Max efficiency 0.1",115,796417952,943840314,556389839,135893712,892349072,997531472,47226682,170789894,80100961,578441151,195880471,940608535,688149215,261534285
200,"Max efficiency 0.1",116,271191811,255506328,827652141,518724533,924500630,779024480,874066753,200347767,231154843,961450366,364959507,391301244,399856918,649070707
200,"Max efficiency 0.1",117,87181226,243863240,287372736,802030252,738772470,665842487,481825802,195217224,436417159,337513060,748623061,701673158,335281164,38610809
200,"Max efficiency 0.1",118,349294964,474679110,940687632,918258736,114848854,611349951,548452990,204979509,88417964,248370732,903172264,753542945,108232090,217639712
200,"Max efficiency 0.1",119,665685432,93072140,940759246,300683182,474236538,492157905,935494721,859045172,837034328,353271388,864506592,607492084,225972599,815831388
200,"Max efficiency 0.1",120,700217209,246993598,712124786,699985527,556589800,532220454,129243390,204985260,800439066,169736152,773381799,220071426,421574728,612088503
200,"Max efficiency 0.1",121,286298400,691443934,354800022,726823743,867865432,862029223,796185080,54292429,346147541,686304507,758714536,187343054,367360418,523993961
200,"Max efficiency 0.1",122,616363160,882873482,232668280,689165353,920492261,527444583,460032641,825404776,683335641,838383615,200999398,413194794,859364252,711110793
200,"Max efficiency 0.1",123,72918131,531655803,865300004,732304941,197481252,6308347,409260719,869427800,523250405,664161615,988939620,658928616,949010158,582190008
200,"Max efficiency 0.1",124,766378703,686885625,604493405,513580710,622315560,534272760,266159156,213527951,741470156,24993130,64071172,25343541,854248497,92429976
200,"Max efficiency 0.1",125,588009456,421323222,566220137,220962051,604470559,442908947,228024677,819661659,251180054,744287610,41802602,460834805,596115063,251977925
200,"Max efficiency 0.1",126,311770891,584374097,938868630,265485584,495695311,601697649,28432633,376612482,524825408,574393533,914138677,43156285,347691217,414713831
200,"Max efficiency 0.1",127,821669440,928766496,91255767,898930714,356493507,174922793,529800434,775026444,696276784,607994234,609493331,94718344,159828688,968139951
200,"Max efficiency 0.1",128,482208126,541428558,190461042,850681402,951567315,549979310,883276744,109498994,600725751,733968326,487959843,943290545,757131578,665057479
200,"Max efficiency 0.1",129,391139950,235882611,542956463,860355004,801146754,841648538,334928219,646588978,886452651,224566229,389583840,40740538,291959542,126238360
200,"Max efficiency 0.1",130,304444323,642955140,930951606,896455856,992362838,152533409,478215554,869615735,237208774,749714770,117030329,888276338,367341540,829425110
200,"Max efficiency 0.1",131,537651929,521815430,420053255,563015210,405220787,760328106,105040823,145565545,350876374,192371621,19277513,433445809,873581133,274428409
200,"Max efficiency 0.1",132,965012083,923320183,281625488,599214245,761462891,687427896,93138386,412305823,671097492,220724047,544960290,972542197,142920962,781501019
200,"Max efficiency 0.1",133,112925246,696998431,622990128,472752652,601125387,361073902,909885043,510260482,92465417,2881575,317912401,185042195,997257452,180690141
200,"Max efficiency 0.1",134,752731050,922810322,260810511,441196401,96968408,456526035,150739767,972375326,128149157,238422336,438513552,536506545,822402562,52456580
200,"Max efficiency 0.1",135,791808060,624768136,260757048,955983142,165740079,256051806,107877023,698409253,36430568,770478879,987789849,82091625,533192369,139909959
200,"Max efficiency 0.1",136,931679975,531829476,263243907,959396804,459672049,397656381,889899173,950876000,428705426,816329729,413915142,872585729,744990026,237272616
200,"Max efficiency 0.1",137,676220876,421602394,356021350,954311880,301051319,807438728,31052940,862441708,22054700,729623905,516715763,918456502,982642363,373085069
200,"Max efficiency 0.1",138,712408812,930781026,959714547,418370688,19065892,840012415,133644159,894736250,990664866,306036469,391004380,803791196,682556327,776537304
200,"Max efficiency 0.1",139,101953802,382529328,376180205,38765416,496101917,939054265,393088222,333558226,729366260,703397148,398619665,997097392,979550605,440467957
200,"Max efficiency 0.1",140,276400848,158883353,683545983,825340350,186943232,613807010,21239737,405455218,543447479,175880630,933014537,167207999,119428410,678258279
200,"Max efficiency 0.1",141,195668759,634918096,438102627,475137818,165434351,352127699,992110031,353370146,566046801,258809562,285684304,450616637,499929097,268326259
200,"Max efficiency 0.1",142,99223404,555405142,638048188,390807948,916782212,246364075,790467725,944291525,131917396,95067786,418737328,75487839,556595348,96311420
200,"Max efficiency 0.1",143,511386992,416768706,668956210,373570968,541007719,117722199,642214123,164405368,736829642,896379884,216603052,980204529,343491655,480770342
200,"Max efficiency 0.1",144,899804991,51797621,162139308,226033204,7502031,785111303,519252016,196757223,180327159,835537280,919844914,190306867,980048656,844787273
200,"Max efficiency 0.1",145,959086953,731544695,19918299,644009817,236283292,487152519,460578031,912535517,998382950,444321945,323100498,5093913,531096510,876616849
200,"Max efficiency 0.1",146,479820902,746212837,526638251,193538486,200923282,867592763,886003463,752413894,174093547,287109257,745788051,961492787,314215829,120507064
200,"Max efficiency 0.1",147,588667204,557113961,513288914,282205241,508559274,709587275,42441748,341646363,855165916,157605218,245820625,781186495,154220157,309085809
200,"Max efficiency 0.1",148,517377377,308018416,620723039,428082298,201743641,469978528,999827423,477436167,176768670,748566291,770679620,340608513,111814603,788395900
200,"Max efficiency 0.1",149,639983569,64474540,190779783,13384066,785348656,686304756,103012219,578234737,51335327,448460527,327792864,396985652,593622692,633968521
200,"Max efficiency 0.1",150,464390669,932747958,186378011,61220473,767249830,313344428,689269715,89700471,128647380,144887447,17651218,619692504,705493234,260118465
200,"Max efficiency 0.1",151,161681146,190368603,114098693,67324394,165358363,172982538,188536522,146093573,392580333,633891125,930358001,123516704,839950017,432723293
200,"Max efficiency 0.1",152,910447385,499042438,808588384,977121209,571417401,405177610,462696876,557867827,825512464,433988224,821839410,118085811,404602087,370268125
200,"Max efficiency 0.1",153,728654456,384840627,229450952,8822010,692119169,103781740,787242376,302434157,74631249,994720415,189127725,730964612,981721834,423777457
200,"Max efficiency 0.1",154,565759061,693317325,456789400,963799207,874104461,432773082,866864701,553933465,650095411,376035534,848856394,338617833,770685363,334438496
200,"Max efficiency 0.1",155,370434688,958349283,180856900,700557321,177371481,507647718,732751970,637676663,313168567,494095599,280078995,564943835,397685647,427688358
200,"Max efficiency 0.1",156,950760699,79836518,645118485,38127974,937474601,252074661,290788329,919324109,787437947,9655558,616184452,705293119,778776223,826616229
200,"Max efficiency 0.1",157,73562410,46917650,14213047,848185929,368563423,460896653,439315099,176150808,652786859,53577329,374345343,855172121,155090943,455972040
200,"Max efficiency 0.1",158,204776171,777170301,825426520,358445552,657993775,38279045,748900411,180488134,222143324,680599536,983971022,957314629,12983714,614442683
